Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
904921	Special Order Items	1921 Tequila Blanco	459	SURVILLE ENTERPRISES CORP	750	6	1	0	80	10/21/2010	81753824815	10608604000012	23.50	141.00	35.25	10/01/2021
901042	Special Order Items	Apricot Grappa Mini	885	YAHARA BAY DISTILLERS INC	50	6	1	0	34	04/18/2012	81753824815	10892060103091	4.49	26.92	6.74	10/01/2021
64135	Imported Cordials & Liqueurs	Disaronno Amaretto	130	DISARONNO INTERNATIONAL	375	12	1	0	56	07/01/2014	81753824815	10892060103091	8.58	102.96	12.87	10/01/2021
64136	Imported Cordials & Liqueurs	Disaronno Amaretto	130	DISARONNO INTERNATIONAL	750	12	1	0	56	08/01/1973	50037014501	10892060103091	14.51	174.12	21.77	10/01/2021
901044	Special Order Items	Framboise Raspberry Liqueur	885	YAHARA BAY DISTILLERS INC	750	3	1	0	70	04/19/2012	50037014501	10892060104395	19.89	59.65	29.84	10/01/2021
76046	Neutral Grain Spirits Flavored	Midnight Moon Cranberry	384	PIEDMONT DISTILLERS INC	750	6	1	0	100	11/01/2014	50037014501	10892060104395	11.50	69.00	17.25	10/01/2021
86730	Neutral Grain Spirits Flavored	Ole Smoky Blackberry Moonshine	346	OLE SMOKY DISTILLERY LLC	750	12	1	0	40	03/01/2013	50037014501	10892060104395	11.00	132.00	16.50	10/01/2021
902239	Special Order Items	Tanqueray Sterling Vodka	260	DIAGEO AMERICAS	750	12	1	0	80	11/01/2003	50037014501	10892060104395	10.96	131.50	16.44	10/01/2021
76047	Corn Whiskies	Midnight Moon Raspberry	384	PIEDMONT DISTILLERS INC	750	6	1	0	90	03/01/2015	50037014501	10892060104395	11.50	69.00	17.25	10/01/2021
76049	Neutral Grain Spirits	Midnight Moon 100prf	384	PIEDMONT DISTILLERS INC	750	6	1	0	100	11/01/2013	50037014501	10892060104395	11.50	69.00	17.25	10/01/2021
901045	Special Order Items	Framboise Raspberry Liqueur	885	YAHARA BAY DISTILLERS INC	375	6	1	0	70	04/19/2012	50037014501	10892060104388	11.37	68.20	17.06	10/01/2021
76227	Imported Distilled Spirit Specialty	Montezuma Blue	421	SAZERAC COMPANY  INC	1000	12	1	0	80	05/01/2000	80660352039	10892060104388	4.66	55.92	6.99	10/01/2021
86731	Neutral Grain Spirits Flavored	Ole Smoky Lemon Drop Moonshine	346	OLE SMOKY DISTILLERY LLC	750	12	1	0	40	06/01/2014	80660352039	10892060104388	11.00	132.00	16.50	10/01/2021
901046	Special Order Items	Framboise Raspberry Liqueur	885	YAHARA BAY DISTILLERS INC	200	6	1	0	70	04/19/2012	80660352039	10892060104357	8.53	51.14	12.80	10/01/2021
75898	Iowa Distilleries	maDIKwe	226	MADIKWE USA INC	750	12	1	0	86	09/01/2014	88352118512	10858778001005	11.59	139.08	17.39	10/01/2021
76436	Temporary & Specialty Packages	Old St Nicks Egg Nog	421	SAZERAC COMPANY  INC	750	12	1	0	25	10/01/2020	80660352039	10088004016620	3.64	43.68	5.46	10/01/2021
901047	Special Order Items	Framboise Raspberry Liqueur	885	YAHARA BAY DISTILLERS INC	100	6	1	0	70	04/19/2012	80660352039	10892060104364	6.27	37.60	9.41	10/01/2021
903424	Special Order Items	Mr Boston Amaretto	421	SAZERAC COMPANY  INC	1000	12	1	0	30	11/15/2007	80660352039	10089000515537	4.00	48.00	6.00	10/01/2021
86732	Neutral Grain Spirits Flavored	Ole Smoky Peach Moonshine	346	OLE SMOKY DISTILLERY LLC	750	12	1	0	40	06/01/2014	80660352039	10089000515537	11.00	132.00	16.50	10/01/2021
76478	American Cordials & Liqueur	Pama Pomegranate Liqueur	259	Heaven Hill Brands	750	6	1	0	34	05/01/2006	96749940035	10089000515537	10.00	60.00	15.00	10/01/2021
86746	Whiskey Liqueur	Prichards Sweet Lucy	341	Prichards Distillery Inc	750	6	1	0	70	09/01/2017	812164000419	10089000515537	14.00	84.00	21.00	10/01/2021
933748	Special Order Items	Beluga Noble Vodka	305	Mhw LTD	750	6	1	0	80	02/21/2014	812164000419	10736040517174	18.66	111.96	27.99	10/01/2021
64138	Imported Cordials & Liqueurs	Disaronno Amaretto	130	DISARONNO INTERNATIONAL	1750	6	1	0	56	04/01/2016	50037016420	10736040517174	28.01	168.06	42.02	10/01/2021
902242	Special Order Items	Black Duck Cranberry Liqueur	434	LUXCO INC	750	6	1	0	25	10/01/2003	50037016420	10086816551346	11.26	67.52	16.89	10/01/2021
86747	Neutral Grain Spirits Flavored	Ole Smoky Apple Pie Moonshine 40prf	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	02/01/2015	50037016420	20856011004001	11.00	66.00	16.50	10/01/2021
64147	Imported Cordials & Liqueurs	Aperol	619	Campari America	750	6	1	0	22	11/01/2013	86785900001	20856011004001	14.50	87.00	21.75	10/01/2021
86748	Temporary & Specialty Packages	Ole Smoky Blackberry Moonshine	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	03/01/2019	856011004052	20856011004001	12.50	75.00	18.75	10/01/2021
933763	Special Order Items	Kru Peach Mango Vodka	492	WESTERN SPIRITS BEVERAGE	750	12	1	0	72	12/06/2013	856011004052	10812459011936	10.67	128.00	16.01	10/01/2021
904927	Special Order Items	Wasabe Vodka W/sake	305	Mhw LTD	1000	6	1	0	70	02/11/2009	856011004052	10736040517228	16.85	101.10	25.28	10/01/2021
64336	Imported Cordials & Liqueurs	B&B DOM	035	BACARDI USA INC	750	12	1	0	80	03/01/1973	80480545406	10736040517228	19.50	234.00	29.25	10/01/2021
933773	Imported Flavored Vodka	Three Olives Tartz DISCO	395	PROXIMO	750	12	1	0	70	01/01/2016	80480545406	20511538010736	9.96	119.52	14.94	10/01/2021
901048	Special Order Items	Framboise Raspberry Liqueur Mini	885	YAHARA BAY DISTILLERS INC	50	6	1	0	70	04/19/2012	80480545406	10892060104357	4.47	26.80	6.71	10/01/2021
901050	Special Order Items	Ginger Liqueur	885	YAHARA BAY DISTILLERS INC	750	3	1	0	70	04/19/2012	80480545406	10892060104630	20.15	60.43	30.23	10/01/2021
901051	Special Order Items	Ginger Liqueur	885	YAHARA BAY DISTILLERS INC	375	6	1	0	70	04/19/2012	80480545406	10892060104623	11.50	68.98	17.25	10/01/2021
901052	Special Order Items	Ginger Liqueur	885	YAHARA BAY DISTILLERS INC	200	6	1	0	70	04/19/2012	80480545406	10892060104616	8.60	51.56	12.90	10/01/2021
901053	Special Order Items	Ginger Liqueur	885	YAHARA BAY DISTILLERS INC	100	6	1	0	70	04/19/2012	80480545406	10892060104609	6.31	37.84	9.47	10/01/2021
902243	Imported Distilled Spirit Specialty	SOOH Benedictine Liqueur Dom	035	BACARDI USA INC	750	12	1	0	80	12/01/2003	80480545406	10080480555402	19.50	233.92	29.25	10/01/2021
902244	Special Order Items	HA Macallan 25YR Anniversary Malt	266	Edrington Group USA LLC	750	6	1	0	86	05/25/1994	87236104009	10080480555402	424.79	2548.71	637.19	10/01/2021
76486	American Cordials & Liqueur	Paramount Amaretto	434	LUXCO INC	750	12	1	0	50	11/01/1978	86816100349	10080480555402	3.50	42.00	5.25	10/01/2021
902246	Special Order Items	Tatler Scotch Liqueur DISCO	434	LUXCO INC	750	12	1	0	80	10/15/2003	86816100349	10086816558345	7.33	87.94	11.00	10/01/2021
902247	Imported Brandies	SOOH Leroux Jeznowka Polish Blackberry Brandy	065	Jim Beam Brands	750	12	1	0	70	11/15/1987	86816100349	10080686097409	6.30	75.60	9.45	10/01/2021
76487	American Cordials & Liqueur	Paramount Amaretto	434	LUXCO INC	1000	12	1	0	50	05/01/1989	86816600931	10080686097409	4.05	48.60	6.08	10/01/2021
902251	Special Order Items	Smirnoff Strawberry	260	DIAGEO AMERICAS	375	12	1	0	70	07/21/2008	82000729334	10080686097409	4.75	56.99	7.13	10/01/2021
903434	Special Order Items	Jim Beam Black	065	Jim Beam Brands	1750	6	1	0	86	08/01/2002	82000729334	10080686034107	19.20	115.16	28.80	10/01/2021
76488	American Cordials & Liqueur	Paramount Amaretto	434	LUXCO INC	1750	6	1	0	50	11/01/2016	86816100325	10080686034107	8.25	49.50	12.38	10/01/2021
76526	American Cordials & Liqueurs	Paramount Melon Liqueur DISCO	434	LUXCO INC	750	12	1	0	44	05/01/1980	86816104149	10080686034107	5.30	63.60	7.95	10/01/2021
901054	Special Order Items	Ginger Liqueur Mini	885	YAHARA BAY DISTILLERS INC	50	6	1	0	70	04/19/2012	86816104149	10892060104593	4.49	26.92	6.74	10/01/2021
76661	American Distilled Spirits Specialty	Pearl Lime Basil	434	LUXCO INC	750	12	1	0	70	09/01/2015	86816104149	10892060104593	7.00	84.00	10.50	10/01/2021
904937	Flavored Rum	Cruzan Pineapple	065	Jim Beam Brands	750	12	1	0	42	03/25/2009	80686967729	10892060104593	7.00	84.00	10.50	10/01/2021
901056	Special Order Items	Hunters Herbal Liqueur	885	YAHARA BAY DISTILLERS INC	750	3	1	0	70	04/19/2012	80686967729	10892060102599	19.29	57.85	28.94	10/01/2021
76438	Temporary & Specialty Packages	Old St Nicks Egg Nog	421	SAZERAC COMPANY  INC	1750	6	1	0	25	10/01/2020	80660352039	10088004016637	7.31	43.86	10.97	10/01/2021
64356	Imported Cordials & Liqueurs	Barenjager Honey Liqueur	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	70	05/01/1991	80368533006	10892060102599	14.92	89.52	22.38	10/01/2021
902254	Special Order Items	Moletto Grappa Di Barbera	297	Laird & Company	750	6	1	0	80	06/10/2008	80368533006	10084848808346	17.62	105.70	26.43	10/01/2021
901057	Special Order Items	Hunters Herbal Liqueur	885	YAHARA BAY DISTILLERS INC	375	6	1	0	70	04/19/2012	80368533006	10892060102582	11.07	66.40	16.61	10/01/2021
902255	Special Order Items	Bols Blue Curacao	305	Mhw LTD	750	12	1	0	48	08/01/2005	80368533006	80915037049	5.42	65.04	8.13	10/01/2021
64363	Whiskey Liqueur	Barenjager Honey and Bourbon	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	4	70	05/01/2016	83089531009	80915037049	14.92	89.52	22.38	10/01/2021
902256	Corn Whiskies	SOOH Mellow Corn Whiskey	259	Heaven Hill Brands	750	12	1	0	100	02/01/2007	96749701759	80915037049	9.00	108.00	13.50	10/01/2021
902260	Special Order Items	Kamchatka Vodka	065	Jim Beam Brands	1750	6	1	0	80	10/15/2003	96749701759	10080686160103	6.67	40.00	10.01	10/01/2021
901058	Special Order Items	Hunters Herbal Liqueur	885	YAHARA BAY DISTILLERS INC	200	6	1	0	70	04/19/2012	96749701759	10892060102575	8.37	50.18	12.56	10/01/2021
64364	Whiskey Liqueur	Barenjager Honey and Bourbon	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	4	70	05/01/2016	83089531009	10892060102575	14.92	89.52	22.38	10/01/2021
902263	Special Order Items	Dekuyper Luscious Blueberry Blast	065	Jim Beam Brands	750	12	1	0	30	08/15/1994	80686317401	10892060102575	6.50	78.00	9.75	10/01/2021
902265	Special Order Items	Arrow Black Raspberry Liqueur	434	LUXCO INC	750	12	1	0	30	09/01/1994	80686317401	10088352118618	5.03	60.25	7.55	10/01/2021
901059	Special Order Items	Italian Brandy	885	YAHARA BAY DISTILLERS INC	1000	1	1	0	80	04/19/2012	80686317401	10892060102421	28.88	28.88	43.32	10/01/2021
901060	Special Order Items	Hunters Herbal Liqueur	885	YAHARA BAY DISTILLERS INC	100	6	1	0	70	04/19/2012	80686317401	10892060102568	6.19	37.12	9.29	10/01/2021
64396	Triple Sec	Bauchant Orange Liqueur	357	PALM BAY INTERNATIONAL	750	12	1	0	80	08/01/2015	86785500010	10892060102568	12.33	147.96	18.50	10/01/2021
86749	Neutral Grain Spirits Flavored	Ole Smoky Cherry Moonshine	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	100	02/01/2015	86785500010	20856011004025	12.50	75.00	18.75	10/01/2021
902266	Special Order Items	Sauza Tres Generaciones Reposado - use code 988570	065	Jim Beam Brands	750	6	1	0	80	05/01/2006	86785500010	10080686836176	19.94	119.64	29.91	10/01/2021
901061	Special Order Items	Hunters Herbal Liqueur Mini	885	YAHARA BAY DISTILLERS INC	50	6	1	0	70	04/19/2012	86785500010	10892060102551	4.43	26.56	6.65	10/01/2021
64435	Imported Cordials & Liqueurs	Berentzen Apple	477	Vino.com dba Total Beverage Solution	750	6	1	0	40	02/01/2015	86785500010	10852176003463	10.34	62.04	15.51	10/01/2021
903435	Special Order Items	Van Gogh Raspberry	421	SAZERAC COMPANY  INC	750	6	1	0	70	10/15/1999	86785500010	60633824425456	12.67	76.00	19.01	10/01/2021
86751	Neutral Grain Spirits	Ole Smoky Hunch Punch Moonshine	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	80	04/01/2015	86785500010	20856011004322	10.59	63.54	15.89	10/01/2021
901062	Special Order Items	Italian Brandy	885	YAHARA BAY DISTILLERS INC	750	3	1	0	80	04/19/2012	86785500010	10892060102414	25.20	75.58	37.80	10/01/2021
902276	Special Order Items	Seagrams Blue Beast Gin & Juice	370	PERNOD RICARD USA	375	12	1	0	22	03/27/2001	86785500010	20080432401358	2.41	28.83	3.62	10/01/2021
901063	Special Order Items	Italian Brandy	885	YAHARA BAY DISTILLERS INC	375	6	1	0	80	04/19/2012	86785500010	10892060102407	14.03	84.16	21.05	10/01/2021
76664	Temporary & Specialty Packages	Pearl Strawberry Basil Mini	434	LUXCO INC	50	12	10	0	70	06/01/2016	88352130293	10892060102599	4.40	52.80	6.60	10/01/2021
76665	American Flavored Vodka	Pearl Strawberry Basil	434	LUXCO INC	750	12	1	0	70	09/01/2015	88352130279	10855677003000	7.00	84.00	10.50	10/01/2021
86796	Whiskey Liqueur	Southern Host Whiskey Liqueur	259	Heaven Hill Brands	750	12	1	0	100	05/01/1975	96749213887	10855677003000	5.50	66.00	8.25	10/01/2021
933822	Imported Flavored Vodka	Svedka Orange Cream Pop	115	CONSTELLATION BRANDS INC	750	12	1	0	70	04/01/2016	96749213887	10617768131753	8.75	105.00	13.13	10/01/2021
904940	Single Malt Scotch	HA Aberlour 18YR	370	PERNOD RICARD USA	750	6	1	0	86	11/12/2010	80432102213	10617768131753	64.96	389.76	97.44	10/01/2021
86764	Iowa Distilleries	Sipp'n Sweet Corn	418	GUNSANDMORE INFO LLC	375	12	1	0	80	09/01/2012	86785500010	10855677003000	10.50	126.00	15.75	10/01/2021
933894	American Flavored Vodka	Pearl Cherry	434	LUXCO INC	1000	12	1	0	70	04/01/2016	88352128375	10617768131753	7.50	90.00	11.25	10/01/2021
904942	Special Order Items	Everclear 151	434	LUXCO INC	200	48	1	0	151	11/08/2010	88352128375	10088352123117	2.30	110.00	3.45	10/01/2021
933900	American Flavored Vodka	Pearl Grape	434	LUXCO INC	1000	12	1	0	70	04/01/2016	88352128436	10088352123117	8.67	104.04	13.01	10/01/2021
76669	American Flavored Vodka	Pearl Vanilla Bean	434	LUXCO INC	750	12	1	0	70	09/01/2015	88352130224	10088352123117	7.00	84.00	10.50	10/01/2021
904943	Special Order Items	Everclear 151	434	LUXCO INC	375	24	1	0	151	11/08/2010	88352130224	10088352123100	4.20	100.80	6.30	10/01/2021
933905	Special Order Items	Pearl Whipt	434	LUXCO INC	750	12	1	0	70	08/30/2013	88352128030	10088352123100	7.86	94.25	11.79	10/01/2021
904953	Special Order Items	Disaronno Amaretto Mini	130	DISARONNO INTERNATIONAL	1000	6	20	0	56	12/02/2010	88352128030	10050037014546	19.00	113.95	28.50	10/01/2021
64446	Imported Cordials & Liqueurs	Berentzen Apple	477	Vino.com dba Total Beverage Solution	750	12	1	0	40	06/01/2006	88352128030	10050037014546	10.34	124.00	15.51	10/01/2021
901064	Special Order Items	Italian Brandy	885	YAHARA BAY DISTILLERS INC	200	6	1	0	80	04/19/2012	88352128030	10892060102391	9.95	59.66	14.93	10/01/2021
64453	Imported Cordials & Liqueurs	Berentzen Bushel & Barrel	477	Vino.com dba Total Beverage Solution	750	6	1	0	60	11/01/2015	88352128030	10892060102391	11.00	66.00	16.50	10/01/2021
904954	Special Order Items	Corazon Blanco	421	SAZERAC COMPANY  INC	1000	6	1	0	80	11/30/2010	83089004077	10892060102391	12.00	72.00	18.00	10/01/2021
902282	Special Order Items	Bombay Sapphire Gin Mini	035	BACARDI USA INC	50	10	12	0	94	12/15/2000	83089004077	10080480000087	16.00	160.00	24.00	10/01/2021
903447	Special Order Items	Chinaco Blanco Artisan Tequila	391	HOTALING & CO	750	6	1	0	80	09/13/2002	83089004077	10080480000087	19.44	116.63	29.16	10/01/2021
64466	American Vodkas	Bellion Vodka	305	Mhw LTD	750	6	1	0	80	04/01/2016	83089004077	10852076005000	7.50	45.00	11.25	10/01/2021
904955	Special Order Items	1921 Tequila Reposado	459	SURVILLE ENTERPRISES CORP	750	6	1	0	80	10/21/2010	83089004077	10852076005000	26.50	159.00	39.75	10/01/2021
86802	Whiskey Liqueur	Southern Comfort Caramel	421	SAZERAC COMPANY  INC	750	12	1	0	55	03/01/2015	88544000809	10852076005000	10.33	123.96	15.50	10/01/2021
64481	Imported Cordials & Liqueurs	Bols Yogurt	305	Mhw LTD	750	6	1	0	30	05/01/2014	88544000809	10852076005000	10.34	62.00	15.51	10/01/2021
86806	Whiskey Liqueur	Southern Comfort Bold Black Cherry	421	SAZERAC COMPANY  INC	375	24	1	0	70	01/01/2014	88544000809	10852076005000	4.78	114.72	7.17	10/01/2021
904964	Special Order Items	J.w. Dant Scotch	259	Heaven Hill Brands	750	12	1	0	80	01/11/2011	88544000809	10096749043306	6.14	73.60	9.21	10/01/2021
86807	Whiskey Liqueur	Southern Comfort Bold Black Cherry	421	SAZERAC COMPANY  INC	750	12	1	0	70	07/01/2012	88544000809	10096749043306	10.33	123.96	15.50	10/01/2021
904965	Special Order Items	English Harbour Rum 5yr	391	HOTALING & CO	750	6	1	0	80	01/11/2011	88544000809	10096749043306	22.00	132.00	33.00	10/01/2021
904969	Special Order Items	Sabe Premiom Sake Double Barrel	305	Mhw LTD	750	6	1	0	48	01/12/2011	88544000809	10753182957729	15.00	89.96	22.50	10/01/2021
933922	American Flavored Vodka	Pearl Apple Pie DISCO	434	LUXCO INC	1000	12	1	0	70	01/01/2016	88352128108	10753182957729	7.00	84.00	10.50	10/01/2021
904970	Irish Whiskies	HA Redbreast 15yr	370	PERNOD RICARD USA	750	6	1	15	92	10/22/2010	80432106419	10753182957729	49.97	299.82	74.96	10/01/2021
76668	Temporary & Specialty Packages	Pearl Vanilla Bean Mini	434	LUXCO INC	50	12	10	0	70	06/01/2016	88352130255	10617768131753	4.40	52.80	6.60	10/01/2021
933934	American Distilled Spirits Specialty	Pearl Caramel DISCO	434	LUXCO INC	1000	12	1	0	70	01/01/2016	88352128320	10753182957729	8.67	104.04	13.01	10/01/2021
904973	Special Order Items	Clear Creek Pear Brandy - use code 956675	971	Hood River Distillers	750	12	1	0	80	01/25/2011	16976111008	10753182957729	24.85	298.12	37.28	10/01/2021
901065	Special Order Items	Blair Athol	885	YAHARA BAY DISTILLERS INC	750	3	1	0	80	04/06/2012	16976111008	10892060104456	40.25	120.73	60.38	10/01/2021
904975	Special Order Items	Cruzan 9 DISCO	065	Jim Beam Brands	750	12	1	0	80	11/16/2010	16976111008	10080686967849	7.00	84.00	10.50	10/01/2021
64509	Imported Flavored Vodka	Ciroc Apple Mini	260	DIAGEO AMERICAS	750	4	15	0	70	12/01/2015	88076180420	10080686967849	26.10	104.40	39.15	10/01/2021
904976	Special Order Items	HA Rittenhouse Rye 100prf	259	Heaven Hill Brands	750	12	1	0	100	02/25/2009	96749702756	10080686967849	12.50	150.00	18.75	10/01/2021
903450	Special Order Items	Frida Kahlo Blanco Tequila	161	Dorado, Pizzorni & Sons, LLC	750	6	1	0	80	09/10/2007	96749702756	17502220033337	27.73	166.35	41.60	10/01/2021
904977	Special Order Items	High West Double Rye	115	CONSTELLATION BRANDS INC	750	6	1	0	92	01/26/2011	96749702756	10083664872142	22.67	136.00	34.01	10/01/2021
903454	Special Order Items	Hennessy VS	420	MOET HENNESSY USA	100	96	1	0	80	02/15/1988	96749702756	10083664872142	2.82	270.48	4.23	10/01/2021
904982	Special Order Items	Conjure	305	Mhw LTD	375	12	1	0	40	02/16/2011	96749702756	10081380701043	14.42	173.04	21.63	10/01/2021
903455	Special Order Items	Hangar One Kaffir Lime Vodka	395	PROXIMO	750	12	1	0	80	11/27/2006	96749702756	20811538010638	18.00	215.99	27.00	10/01/2021
904983	100% Agave Tequila	Herradura Anejo	085	Brown Forman Corp.	750	6	1	0	80	02/15/2011	96749702756	10744607150429	28.05	168.25	42.08	10/01/2021
86817	Whiskey Liqueur	Southern Comfort Cherry DISCO	421	SAZERAC COMPANY  INC	750	12	1	0	60	05/01/2015	88544001042	10744607150429	10.33	123.96	15.50	10/01/2021
902284	Special Order Items	Leroux Jeznowka Polish Blackerry Brandy	065	Jim Beam Brands	1000	12	1	0	70	11/20/2002	80686097204	10744607150429	7.87	94.44	11.81	10/01/2021
933935	Imported Flavored Vodka	Pearl Citrus DISCO	434	LUXCO INC	1000	12	1	0	70	07/01/2016	88352128306	10744607150429	8.67	104.04	13.01	10/01/2021
64510	Imported Flavored Vodka	Ciroc Apple	260	DIAGEO AMERICAS	200	24	1	0	70	12/01/2015	88076180437	10744607150429	5.00	120.00	7.50	10/01/2021
903458	Imported Cordials & Liqueur	Celtic Honey Liqueur	434	LUXCO INC	750	6	1	0	60	10/21/2002	88076180437	10088352136131	12.50	75.00	18.75	10/01/2021
904984	Special Order Items	Wolfschmidt	434	LUXCO INC	1000	12	1	0	80	10/21/2010	88076180437	10080686045202	5.40	64.80	8.10	10/01/2021
64511	Imported Flavored Vodka	Ciroc Apple	260	DIAGEO AMERICAS	375	12	1	0	70	12/01/2015	88076180444	10080686045202	9.25	111.00	13.88	10/01/2021
904988	Special Order Items	Cardhu	260	DIAGEO AMERICAS	750	6	1	0	80	02/01/2011	88076176294	10080686045202	30.00	180.00	45.00	10/01/2021
64512	Imported Flavored Vodka	Ciroc Apple	260	DIAGEO AMERICAS	750	12	1	0	70	12/01/2015	88076180451	10080686045202	16.49	197.88	24.74	10/01/2021
904995	Special Order Items	Calle Azul De Agave Anejo DNO	421	SAZERAC COMPANY  INC	750	12	1	0	80	09/13/2010	88076180451	78742131122	10.00	119.94	15.00	10/01/2021
64513	Imported Flavored Vodka	Ciroc Apple	260	DIAGEO AMERICAS	1000	12	1	0	70	12/01/2015	88076180468	78742131122	22.75	273.00	34.13	10/01/2021
933945	Imported Vodka	Absolut Hibiskus	370	PERNOD RICARD USA	750	12	1	0	80	03/01/2016	88076180468	20835229002764	11.49	137.88	17.24	10/01/2021
904998	Special Order Items	Burnetts Cherry	259	Heaven Hill Brands	1750	6	1	0	70	06/04/2009	88076180468	96749201068	9.49	56.94	14.24	10/01/2021
76672	Temporary & Specialty Packages	Pearl Chocolate Hazelnut DISCO	434	LUXCO INC	750	12	1	0	70	10/01/2015	80432106419	10753182957729	7.86	94.32	11.79	10/01/2021
903464	Special Order Items	Vat 69 Scotch	260	DIAGEO AMERICAS	1750	6	1	0	80	09/15/2002	88076180468	10088076200972	12.32	73.89	18.48	10/01/2021
