Store	Name	Store Status	Address	City	State	Zip Code	Store Address	Report Date
5800	Brew Gas Coffee Wine Spirits	A	2026 Riverside Blvd	Sioux City	IA	51109	POINT (-96.474603 42.51496)	10/01/2021
9928	VBJ Beverages LLC	I	1077 Rockford Rd Bay #1	Cedar Rapids	IA	52404	POINT (-91.687168 41.965789)	10/01/2021
5572	Casey's General Store #2790 / Cedar Rapids	A	588 Boyson Rd NE #110	Cedar Rapids	IA	52402	POINT (-91.641223 42.04673300000001)	10/01/2021
5152	Texas Street Market	I	4335 TEXAS ST	Waterloo	IA	50702	POINT (-92.306998 42.453042)	10/01/2021
4467	Kum & Go #438 / Muscatine	A	1429 PARK AVE	MUSCATINE	IA	52761	POINT (-91.030595 41.441918)	10/01/2021
4661	Quik Trip #531 / Grimes	A	1900, SE 37th St	Grimes	IA	50111	POINT (-93.773467 41.658525)	10/01/2021
5451	Casey's General Store # 2527/ Sheldon	I	1401 Park St	Sheldon	IA	51201	POINT (-95.84182700000001 43.186026)	10/01/2021
4698	Quality Quick Stop	A	201 W Burlington Ave	Fairfield	IA	52556	POINT (-91.965379 41.006639)	10/01/2021
4828	Casey's General Store #3228 / Marshalltown	A	916 E Main St	Marshalltown	IA	50158	POINT (-92.89647300000001 42.049238)	10/01/2021
5766	Casey's General Store #2944 / Muscatine	A	3010 University Dr	Muscatine	IA	52761	POINT (-91.017088 41.458464)	10/01/2021
3740	Hometown Foods / Waterloo	I	1010 E Mitchell Ave	Waterloo	IA	50702	POINT (-92.343118 42.476639)	10/01/2021
5854	Casey's General Store #1068 - Davenport	A	11200 140th Street	Davenport	IA	52804	POINT (-90.688914 41.508518)	10/01/2021
4165	I-35 Spirits / Ankeny	I	113 SE Delaware Ave Ste 101	Ankeny	IA	50023	POINT (-93.581093 41.731416)	10/01/2021
5164	Bucky's Express #22 / Council Bluffs	I	3434 Nebraska Ave	Council Bluffs	IA	51501	POINT (-95.900444 41.244643)	10/01/2021
2663	Hy-Vee Food Store / Urbandale	A	8701 Douglas	Urbandale	IA	50322	POINT (-93.739105 41.629364)	10/01/2021
5959	Your Private Bar / Urbandale	A	3040 104th St  STE 3056	Urbandale	IA	50322	POINT (-93.760607 41.622517)	10/01/2021
5316	Brother's Market/ Sigourney	A	118 South Main Street	Sigourney	IA	52591	POINT (-92.205098 41.332944)	10/01/2021
5021	Kum & Go #608 / Okoboji	A	1001 Sanborn Ave	Okoboji	IA	51355	POINT (-95.129128 43.382148)	10/01/2021
4681	Spirits & Such	I	100 E Elm St	West Union	IA	52175	POINT (-91.807891 42.961269)	10/01/2021
6175	Malcom Gas & Food / Malcom	A	203 Montezuma Street	Malcom	IA	50157	POINT (-92.552146 41.706416)	10/01/2021
5267	The Station	A	2320, 15th Street	Fort Dodge	IA	50501	POINT (-94.177989 42.52931)	10/01/2021
4373	Kum & Go #74 / West Des Moines	A	141 S Jordan Creek Pkwy	West Des Moines	IA	50266	POINT (-93.809458 41.567246)	10/01/2021
4559	Randy's Neighborhood Market / Osage	A	633 CHASE ST	Osage	IA	50461	POINT (-92.811539 43.285134)	10/01/2021
2685	Hy-Vee -Garner	A	255 West US HWY 18	Garner	IA	50438	POINT (-93.604203 43.10585)	10/01/2021
4869	Lindsanator's	I	7 Goethe Street  Suite B	Guttenberg	IA	52052	POINT (-91.095813 42.782907)	10/01/2021
3882	Kwik Shop #579 / Davenport	A	2805 Telegraph Rd	Davenport	IA	52802	POINT (-90.621718 41.519005)	10/01/2021
4992	Old 34 Gas & Grill	I	305 Us 34 Business	Danville	IA	52623	POINT (-91.549759 40.965097)	10/01/2021
5557	Casey's General Store #2014 / Fort Dodge	A	2206 2nd Ave N	Fort Dodge	IA	50501	POINT (-94.167532 42.508417)	10/01/2021
4644	Kwik Shop #588 / Davenport	A	1136, E Locust St	Davenport	IA	52803	POINT (-90.55865800000001 41.538288)	10/01/2021
2696	Hy-Vee C-Store / SE Army Post	A	1113 SE Army Post Rd	Des Moines	IA	50315	POINT (-93.600993 41.526276)	10/01/2021
5645	Phillips 66 / Grinnell	A	1031 West St	Grinnell	IA	50112	POINT (-92.727379 41.745903)	10/01/2021
6029	Casey's General Store #50 / Moville	A	4 S 1st St	Moville	IA	51039	POINT (-96.075074 42.488495)	10/01/2021
6162	Bucky's Express #17 / Council Bluffs	A	1759 Madison Ave	Council Bluffs	IA	51503	POINT (-95.824952 41.242658)	10/01/2021
4755	Walgreens #05941 / Mason City	A	1251 4th St SW	Mason City	IA	50401	POINT (-93.220422 43.148333)	10/01/2021
5858	Taylor Quik Pik - Shelby	A	12 East Street	Shelby	IA	51570	POINT (-95.450954 41.506014)	10/01/2021
9042	American Heritage Distillers, LLC	I	PO Box 1317	Spencer	IA	51301		10/01/2021
5725	Express Lane Gas & Food Mart #79	A	17948 Great River Rd	Pleasant Valley	IA	52767	POINT (-90.42819900000002 41.567667)	10/01/2021
5048	Rolfe Area Market	I	412, Garfield St	Rolfe	IA	50581	POINT (-94.52788900000002 42.814369)	10/01/2021
4905	South Side Grocery	I	319, Court St	Rockwell City	IA	50579	POINT (-94.632453 42.394636)	10/01/2021
5593	Grandview Mart	A	714 Grandview Ave	Muscatine	IA	52761	POINT (-91.063364 41.409049)	10/01/2021
2513	Hy-Vee Food Store #2 / Iowa City	A	812  S 1st Ave	Iowa City	IA	52240	POINT (-91.501984 41.650955)	10/01/2021
6040	Hometown Foods / Traer	A	420 Second St	Traer	IA	50675	POINT (-92.468086 42.193386)	10/01/2021
5386	Casey's General Store # 2494/ Eagle Grove	A	200 S Commercial Ave	Eagle Grove	IA	50533	POINT (-93.904488 42.662672)	10/01/2021
4509	AJ'S LIQUOR II	A	2515 Chamberlain	Ames	IA	50010	POINT (-93.650838 42.021461)	10/01/2021
5250	East Side Liquor and Tobacco	I	3804 Hubbell Ave	Des Moines	IA	50317	POINT (-93.541351 41.630849)	10/01/2021
4425	Quik Trip #575 / Council Bluffs	I	1749 W Broadway St	Council Bluffs	IA	51501	POINT (-95.870133 41.261858)	10/01/2021
5832	Casey's General Store #1605 / Hampton	A	719 4th St NE	Hampton	IA	50441	POINT (-93.202453 42.748893)	10/01/2021
4575	Casey's General Store #2304 / Slater	A	200 6th Ave	Slater	IA	50244	POINT (-93.679808 41.877859)	10/01/2021
3910	Riverside Casino And Resort	A	3184 Highway 22	Riverside	IA	52327	POINT (-91.531499 41.496387000000006)	10/01/2021
2445	Ruback's Food Center	A	504 South Highway	Oakland	IA	51560		10/01/2021
4726	Walgreens #07454 / Ankeny	A	901 N Ankeny Blvd	Ankeny	IA	50021	POINT (-93.600264 41.738925)	10/01/2021
4630	EZ Stop / Davenport	A	2923 Brady St	Davenport	IA	52803	POINT (-90.570603 41.549887)	10/01/2021
4804	Walgreens #07833 / Des Moines	A	3501 Ingersoll Ave	Des Moines	IA	50312	POINT (-93.664571 41.586323)	10/01/2021
3625	Wal-Mart 0892 / Ankeny	A	1002 SE National Dr	Ankeny	IA	50021	POINT (-93.582348 41.70486400000001)	10/01/2021
5424	Beer Barn	A	19203 Bunge Ave	Council Bluffs	IA	51503		10/01/2021
5822	Casey's General Store #2836 / Monroe	A	509 S Monroe St	Monroe	IA	50170	POINT (-93.101746 41.517646)	10/01/2021
5747	Casey's General Store #3201 / Council Bluffs	A	701 32nd Ave	Council Bluffs	IA	51501	POINT (-95.853277 41.228221)	10/01/2021
5461	Heartland Market	I	319 Court Street	Rockwell City	IA	50579	POINT (-94.632453 42.394636)	10/01/2021
5456	Oelwein Mart	I	801 E Charles St	Oelwein	IA	50662	POINT (-91.902413 42.678786)	10/01/2021
5732	Beecher Co Inc	I	1691 Asbury Road	Dubuque	IA	52001	POINT (-90.696886 42.500775000000004)	10/01/2021
5169	AV Superstop	I	5120 NE 14th Street	Des Moines	IA	50313	POINT (-93.60054000000001 41.653137)	10/01/2021
5411	Bluejay Market	A	2810 Wills Ave	Perry	IA	50220	POINT (-94.081127 41.838488)	10/01/2021
5196	The Depot Coralville	A	100 E  OAKDALE BLVD	Coralville	IA	52241	POINT (-91.561876 41.701512)	10/01/2021
3654	The Beverage Shop / Belmond	A	207 E Main St	Belmond	IA	50421	POINT (-93.615247 42.845901)	10/01/2021
5895	Rolfe Heartland	A	600 Broad St	Rolfe	IA	50581	POINT (-94.529348 42.812703)	10/01/2021
5535	Casey's General Store #2097 / Indianola	A	1006 W 2nd Ave	Indianola	IA	50125	POINT (-93.574611 41.357751)	10/01/2021
3700	Avoca Liquor	A	158 South Elm	Avoca	IA	51521	POINT (-95.339412 41.476306)	10/01/2021
5986	Casey's General Store #2366 / Oskaloosa	A	1809 9th Ave E	Oskaloosa	IA	52577	POINT (-92.623028 41.287177)	10/01/2021
4201	Fareway Stores #022 / Sioux City	A	4040 War Eagle Dr	Sioux City	IA	51109	POINT (-96.461706 42.49488100000001)	10/01/2021
5176	Smokin' Joe's #15 Tobacco and Liquor Outlet	A	455 Edgewood Rd NW	Cedar Rapids	IA	52405	POINT (-91.715903 41.97805)	10/01/2021
6219	Casey's #4025 / Muscatine	A	4701 HWY 61	Muscatine	IA	52761		10/01/2021
5879	Hometown Foods - Conrad	A	119 N Main St	Conrad	IA	50621	POINT (-92.874589 42.225148)	10/01/2021
5338	Kum & Go #539/ NW 2nd Ave	A	5050 NW 2nd Ave	Des Moines	IA	50313		10/01/2021
5779	Casey's General Store #1609 / Eldon	A	811 W Elm St	Eldon	IA	52554	POINT (-92.227988 40.921441)	10/01/2021
3959	Hartig Drug Company #8/University	A	1600 University Ave	Dubuque	IA	52001	POINT (-90.688027 42.498279)	10/01/2021
5614	Liberty View Wine and Spirits	I	595 Country Ln	North Liberty	IA	52317	POINT (-91.62235 41.752253)	10/01/2021
5949	Uptown Liquor & Tobacco / Cedar Rapids	A	2000 Wiley Blvd SW STE 106	Cedar Rapids	IA	52404	POINT (-91.725777 41.959614)	10/01/2021
2506	Hy-Vee #1044 / Burlington	A	3140 Agency	Burlington	IA	52601	POINT (-91.136655 40.814666)	10/01/2021
5715	Raysmarket	A	3452 Lafayette Road	Evansdale	IA	50707	POINT (-92.291731 42.478437)	10/01/2021
5327	Mega Saver	A	3540 W Broadway	Council Bluffs	IA	51501	POINT (-95.903763 41.261907)	10/01/2021
5071	Jeff's Market / Durant	A	408 6th Ave	Durant	IA	52747	POINT (-90.911744 41.600606)	10/01/2021
5514	Johncy's Liquor Store	A	585 Hwy 965 Ste D & E	North Liberty	IA	52317	POINT (-91.60761 41.738129)	10/01/2021
6226	Rock C Liquor & Wine & Tobacco / Iowa Falls	A	418 Rocksylvania Avenue	Iowa Falls	IA	50126	POINT (-93.262607 42.521431)	10/01/2021
5028	Midtown Liquor	A	1100, E 5th St	Storm Lake	IA	50588	POINT (-95.186938 42.644563)	10/01/2021
5434	MK Minimart, Inc	A	101 E Mt. Pleasant Street	West Burlington	IA	52655	POINT (-91.156304 40.826019)	10/01/2021
5291	JumpStart	A	109, Locust St	Carter Lake	IA	51510	POINT (-95.92895200000001 41.285058)	10/01/2021
2448	Bottle Boutique	I	705 E. SECOND	Indianola	IA	50125	POINT (-93.55261600000001 41.358176)	10/01/2021
5060	L&M Mighty Shop	A	504, E Burlington St	Iowa City	IA	52240	POINT (-91.52843 41.657818)	10/01/2021
5698	Casey's #3746 / Grimes	A	1650 NE Beaver Brooke Blvd	Grimes	IA	50111		10/01/2021
4351	Kum & Go #301 / Clear Lake	A	2325 7th Ave North N	Clear Lake	IA	50248	POINT (-93.359875 43.145315)	10/01/2021
3477	Sam's Club 6472 / Council Bluffs	A	3221 Manawa Centre Dr	Council Bluffs	IA	51501	POINT (-95.847163 41.225208)	10/01/2021
3858	Harolds Jack N Jill / Davenport	I	6723 NW Blvd Unit 2	Davenport	IA	52806	POINT (-90.609747 41.589369)	10/01/2021
5439	Mt. Pleasant Fast Break	A	201 E. Washington St.	Mount Pleasant	IA	52641	POINT (-91.551598 40.965272)	10/01/2021
2528	Hy-Vee Food Store #3 / Des Moines	A	3221 SE 14th St	Des Moines	IA	50315	POINT (-93.596754 41.554101)	10/01/2021
4818	Decorah Mart	A	303, College Dr	Decorah	IA	52101	POINT (-91.796988 43.307662)	10/01/2021
5217	Casey's General Store #1511 / Seymou	A	500 W Main St	Seymour	IA	52590	POINT (-93.121487 40.681485)	10/01/2021
4440	Kum & Go #219  Council Bluffs	I	154 Bennett Ave	Council Bluffs	IA	51503	POINT (-95.820329 41.252794)	10/01/2021
5095	Carterlake Mini Mart	I	1001 Locust St	Carter Lake	IA	51510	POINT (-95.915947 41.284951)	10/01/2021
2233	Forbes Liquor Locker / remi	A	2508 Enterprise Ave	Spirit Lake	IA	51360	POINT (-95.126786 43.416433)	10/01/2021
5520	Riverside Travel Mart	I	3070 Hwy 22 E	Riverside	IA	52327	POINT (-91.546885 41.488516)	10/01/2021
6142	Super Mart / Oelwein	A	701 S Frederick Ave	Oelwein	IA	50662	POINT (-91.913481 42.669128)	10/01/2021
4209	Wal-Mart 5748 / Grimes	A	2150 East 1st St	Grimes	IA	50111	POINT (-93.771698 41.688332)	10/01/2021
5603	Casey's General Store #2480 / Charles City	A	1105 Blunt Pkwy	Charles City	IA	50616	POINT (-92.673217 43.066759)	10/01/2021
5239	Lefty's Convenience Store Inc.	A	4649 Hwy 13	Central City	IA	52214	POINT (-91.532662 42.19892)	10/01/2021
5797	Casey's General Store #1649 / Waverly	A	1312 W Bremer Ave	Waverly	IA	50677	POINT (-92.486805 42.725642)	10/01/2021
5851	Casey's General Store #74 - Morning Sun	A	618 S Church Street	Morning Sun	IA	52640	POINT (-91.254443 41.089418)	10/01/2021
2695	Hy-Vee Gas #4 / Des Moines	A	4701 Fleur Dr	Des Moines	IA	50321	POINT (-93.644948 41.542207)	10/01/2021
5571	Casey's General Store #2782 / Cedar Rapids	A	1495 Blairs Ferry Rd NE	Cedar Rapids	IA	52402	POINT (-91.65788 42.035276)	10/01/2021
5471	World Liquor & Tobacco + Vapors	A	1030 8th St	Boone	IA	50036	POINT (-93.876918 42.063831)	10/01/2021
5106	Randy's Neighborhood Market	A	622 10th  St	DeWitt	IA	52742	POINT (-90.540132 41.825139)	10/01/2021
4435	Kum & Go #220  Council Bluffs	I	2024 5th Ave	Council Bluffs	IA	51501	POINT (-95.874965 41.25712)	10/01/2021
6153	Oskaloosa Watering Hole	A	1911 17th Ave E	Oskaloosa	IA	52577	POINT (-92.62279400000001 41.279088)	10/01/2021
4512	Metro Mart #4 / Waterloo	A	2332, Falls Ave	Waterloo	IA	50701	POINT (-92.376365 42.500152)	10/01/2021
6082	Casey's #2654 / Stuart	A	708 S Division St	Stuart	IA	50250	POINT (-94.318487 41.496321)	10/01/2021
3819	Quillins Decorah	I	915 Short St	Decorah	IA	52101	POINT (-91.79777100000001 43.291023)	10/01/2021
4125	Wapello Jack and Jill	I	503 Hwy 61 South	Wapello	IA	52653	POINT (-91.188949 41.173133)	10/01/2021
5682	Ambysure Inc / Clinton	A	1641 S Bluff Blvd	Clinton	IA	52732	POINT (-90.225022 41.833351)	10/01/2021
2607	Hy-Vee Wine and Spirits / Shenandoah	A	520 So Fremont	Shenandoah	IA	51601	POINT (-95.385111 40.761736)	10/01/2021
5718	Casey's General Store #1303	A	111 N. 3rd Avenue	Marshalltown	IA	50158	POINT (-92.908032 42.051236)	10/01/2021
5139	Ali's Corner #2	I	200 BROADWAY ST	Waterloo	IA	50703	POINT (-92.344785 42.507754)	10/01/2021
9912	Southern Wine & Spirits	I	3100 SE Grimes Blvd. Suite 100	Grimes	IA	50111	POINT (-93.774496 41.657621)	10/01/2021
5670	Jonesy's Stop N Shop	A	104 N 1st St	Rockwell	IA	50469	POINT (-93.19198 42.98556700000001)	10/01/2021
5070	Jeff's Market / Wilton	A	101 E 4th St	Wilton	IA	52778	POINT (-91.016579 41.58873)	10/01/2021
6030	Casey's General Store #1564 / Marshalltown	A	1009 W Lincoln Way	Marshalltown	IA	50158	POINT (-92.930029 42.041864)	10/01/2021
4248	Fareway Stores #021 / Sheldon	A	2603 Park St	Sheldon	IA	51201	POINT (-95.821001 43.186061)	10/01/2021
5132	Phillips 66	I	1516 SE  1st  St	Des Moines	IA	50315	POINT (-93.613469 41.57592900000001)	10/01/2021
4297	Discount Liquor / Cedar Rapids	I	2933  1st Ave SE	Cedar Rapids	IA	52402	POINT (-91.63487100000002 42.007104)	10/01/2021
4571	Casey's General Store #2357 / Allison	A	100, Cherry St	Allison	IA	50602	POINT (-92.790457 42.745202)	10/01/2021
5320	Central Grocery	I	234 West 3rd St	Davenport	IA	52801	POINT (-90.576054 41.522413)	10/01/2021
6087	Smoker's Genie / Waukee	I	23 NE Carefree Ln	Waukee	IA	50263	POINT (-93.86911 41.61536)	10/01/2021
4665	Casey's General Store #2896 / Ankeny	A	2601 SE Creekview Dr	Ankeny	IA	50021	POINT (-93.57152 41.703813)	10/01/2021
4416	KUM & GO #83 / CASEY	I	501 McPherson St	Casey	IA	50048	POINT (-94.51928 41.505247)	10/01/2021
4472	Quick Shop Foods / Centerville	A	1023 South Main	Centerville	IA	52544	POINT (-92.874182 40.72417500000001)	10/01/2021
4530	Casey's General Store #2566 / Ely	A	1495 State St	Ely	IA	52227	POINT (-91.587155 41.872655)	10/01/2021
2626	Hy-Vee Drugstore / University / DSM	A	4100 University Ave	Des Moines	IA	50311	POINT (-93.673222 41.600361)	10/01/2021
3749	Wal-Mart 1526 / Storm Lake	A	1831 Lake Ave NW	Storm Lake	IA	50588	POINT (-95.200739 42.663904)	10/01/2021
5636	Big Discount Liquor	A	5427  Center Point Rd	Cedar Rapids	IA	52402		10/01/2021
5121	Liquor Beer & Tobacco Outlet  / Char	I	1908, Clark St	Charles City	IA	50616	POINT (-92.661881 43.05913400000001)	10/01/2021
5087	Quik-Pik  /  Logan	I	107, W  7th St	Logan	IA	51546	POINT (-95.79091 41.643053)	10/01/2021
5998	Wilton Express	A	1300 Nicolaus Dr	Wilton	IA	52778	POINT (-91.034817 41.589962)	10/01/2021
5387	Casey's General Store # 3054/ Webster City	A	700 Superior Street	Webster City	IA	50595	POINT (-93.81585200000002 42.468796)	10/01/2021
5264	Casey's General Store # 2177/Mitchel	A	309, Center Ave	Mitchellville	IA	50169	POINT (-93.358095 41.663434)	10/01/2021
5642	Waspy's Truck Stop	A	2079 HWY 71	Audubon	IA	50025	POINT (-94.925086 41.705438)	10/01/2021
4686	Sunny's Mart / Clinton	I	630 N 3rd ST	Clinton	IA	52732	POINT (-90.189909 41.850694000000004)	10/01/2021
3782	Bender Foods / Guttenberg	A	619 S Hwy 52	Guttenberg	IA	52052	POINT (-91.100489 42.77964)	10/01/2021
4987	Almost Always Open	I	419 LINCOLN WAY	Ames	IA	50010	POINT (-93.616517 42.022916)	10/01/2021
5804	Casey's General Store #2030 / Clinton	A	1336 Camanche Ave	Clinton	IA	52732	POINT (-90.200693 41.83082)	10/01/2021
9935	Okoboji Wines	I	2302 165th St.	Spirit Lake	IA	51360	POINT (-95.131465 43.407626)	10/01/2021
5939	Eddy's Liquors / Alta	I	103 S Main St	Alta	IA	51002	POINT (-95.304162 42.674335)	10/01/2021
2707	Hy-Vee Fast and Fresh - Urbandale	A	9915 Douglas Ave	Urbandale	IA	50322	POINT (-93.755433 41.62945)	10/01/2021
5271	McElroy's Food Market	I	135, Madison Street	Winthrop	IA	50682	POINT (-91.732493 42.473031)	10/01/2021
4823	Casey's General Store #3223 / Creston	A	903 N Sumner Ave	Creston	IA	50801	POINT (-94.372568 41.066824)	10/01/2021
4911	Casey's General Store #1061 / Princeton	A	500 Hwy 67 N	Princeton	IA	52768	POINT (-90.340914 41.677287)	10/01/2021
4702	Walgreens #05361 / Fort Dodge	A	2503 5th Ave S	Fort Dodge	IA	50501	POINT (-94.162484 42.501197)	10/01/2021
6170	Casey's General Store #4 / Des Moines	A	6565 NW 6th Drive	Des Moines	IA	50313	POINT (-93.629573 41.679685)	10/01/2021
4170	Dewey's Jack and Jill	I	115 E Main St  Po Box 359	West Branch	IA	52358	POINT (-91.343394 41.671391)	10/01/2021
2668	Hy-Vee Food Store / Leon	A	1004 W 1st St	Leon	IA	50144	POINT (-93.757827 40.739645)	10/01/2021
5355	Casey's General Store # 3523/ Eldridge	A	26701 Scott Park Rd.	Eldridge	IA	52748	POINT (-90.549067 41.695339)	10/01/2021
9014	Werner Distilling	I	5520 190th St.	Holstein	IA	51025	POINT (-95.533015 42.428294)	10/01/2021
5734	Fareway Stores #193 / Tiffin	A	500 Croell Avenue	Tiffin	IA	52340	POINT (-91.657407 41.708639)	10/01/2021
4546	Casey's General Store #2303 / Glidden	A	705 Idaho St	Glidden	IA	51443	POINT (-94.728981 42.063817)	10/01/2021
4650	Loofts on 9 Liquor Here or Liquor There	I	202, W 4th Ave	Swea City	IA	50590	POINT (-94.30874900000002 43.38496)	10/01/2021
4193	Hartley Wine And Spirits	I	361  3rd St NW	Hartley	IA	51346	POINT (-95.482442 43.184882)	10/01/2021
5611	Casey's General Store #2908 / Anamosa	A	1752 Hwy 64 E	Anamosa	IA	52205	POINT (-91.263728 42.102923)	10/01/2021
4321	Fareway Stores #501 / Charles City	A	210  11th St	Charles City	IA	50616	POINT (-92.674449 43.052712)	10/01/2021
4592	Dyno's #29 / Emmetsburg	I	2401, Main	Emmetsburg	IA	50536	POINT (-94.681939 43.111913)	10/01/2021
5703	West Side Liquor	A	919 West 5th Street	Waterloo	IA	50702	POINT (-92.346356 42.488567)	10/01/2021
5189	The Fresh Market  / W Des Moines	I	5901 MILLS CIVIC PKWY	West Des Moines	IA	50266	POINT (-93.791014 41.55915)	10/01/2021
5982	Casey's General Store #6 / Altoona	A	407 8th St SW	Altoona	IA	50009	POINT (-93.469065 41.64403500000001)	10/01/2021
6223	Prime Mart / Waterloo	A	508 Broadway Street	Waterloo	IA	50703	POINT (-92.345104 42.510573)	10/01/2021
4859	Circle K #4706604 / Burlington	A	421 N Main St	Burlington	IA	52601	POINT (-91.101093 40.811112)	10/01/2021
5323	Hometown Foods / Gladbrook	I	320 2nd St	Gladbrook	IA	50635	POINT (-92.716573 42.187654)	10/01/2021
2700	Hy-Vee Dollar Fresh - Emmetsburg	A	3402 Main Street	Emmetsburg	IA	50536	POINT (-94.693454 43.111917)	10/01/2021
2353	Cresco Liquor Store	I	708 2nd Ave SE	Cresco	IA	52136	POINT (-92.106529 43.371131)	10/01/2021
4930	Casey's General Store #3251 / Boone	A	1303 SE MARSHALL ST	Boone	IA	50036	POINT (-93.872188 42.035107)	10/01/2021
5053	Cork & Bottle / Iowa City	I	610, Eastbury Dr	Iowa City	IA	52245	POINT (-91.481157 41.668722)	10/01/2021
5861	Taylor Quik Pik - Council Bluffs	A	14151 Wabash Avenue	Council Bluffs	IA	51503	POINT (-95.81790900000001 41.220431)	10/01/2021
5128	Price Chopper  /  Beaver #1310	A	1819 Beaver Ave	Des Moines	IA	50310	POINT (-93.672695 41.610525)	10/01/2021
5515	Fine Liquor & Tobacco	A	821 Albia Rd Ste B	Ottumwa	IA	52501	POINT (-92.433211 41.008378)	10/01/2021
3918	Smokin' Joe's #1 Tobacco and Liquor Outlet	A	3120 Rockingham Rd	Davenport	IA	52802	POINT (-90.621541 41.510082)	10/01/2021
4612	ATC Liquor	I	214 Myrtle St	Davenport	IA	52802	POINT (-90.589149 41.521586)	10/01/2021
5701	The Hut 23	A	603 10th Street	Onawa	IA	51040	POINT (-96.097184 42.03192)	10/01/2021
5288	Yesway Store # 10016/ Fort Dodge	I	1601 5th Ave	Fort Dodge	IA	50501	POINT (-94.175805 42.501112)	10/01/2021
2518	Hy-Vee Wine and Spirits / Red Oak	A	1607 North Broadway	Red Oak	IA	51566	POINT (-95.232783 41.019275)	10/01/2021
5420	Casey's General Store # 2212/ Cedar Rapids	A	130 41st Ave. Dr. SW	Cedar Rapids	IA	52404	POINT (-91.656312 41.937617)	10/01/2021
4722	Walgreens #09476 / Burlington	A	201 S Central Ave	Burlington	IA	56201	POINT (-91.112852 40.80709)	10/01/2021
2588	Hy-Vee Food and Drug #6 / Cedar Rapids	A	4035 Mt Vernon Rd SE	Cedar Rapids	IA	52403	POINT (-91.60978 41.976835)	10/01/2021
6188	Sparky's One Stop / Lake View	A	Hwy 71 & Hwy 175	Lake View	IA	51450	POINT (-95.148559 42.311746)	10/01/2021
4273	Smokin' Joe's #4 Tobacco and Liquor Outlet	A	2800 E University Ave	Des Moines	IA	50317	POINT (-93.562106 41.600564)	10/01/2021
5157	Kimmes Manson Country Store #10	A	208 Main St	Manson	IA	50563	POINT (-94.534532 42.517855)	10/01/2021
5382	Casey's General Store # 2870/ Altoona	A	1419 1st Ave N	Altoona	IA	50009	POINT (-93.464479 41.663585)	10/01/2021
4769	Elma Locker and Grocery	A	100 Grant St	Elma	IA	50628	POINT (-92.435443 43.244311)	10/01/2021
3618	Wal-Mart 2716 / Cedar Rapids	A	3601 29th Ave SW	Cedar Rapids	IA	52404	POINT (-91.718042 41.949215)	10/01/2021
4497	Casey's General Store #20 / Alden	A	1008, Grand	Alden	IA	50006	POINT (-93.38023700000001 42.514223)	10/01/2021
5552	Casey's General Store #2905 / Ames	A	3612 Stange Rd	Ames	IA	50010	POINT (-93.644948 42.056689)	10/01/2021
